GeneID	Tissue	Expr
ENSG00000182333.14	Stomach	25980.0
ENSG00000182333.14	Stomach	38640.0
ENSG00000182333.14	Stomach	31530.0
ENSG00000182333.14	Stomach	56350.0
ENSG00000182333.14	Stomach	1487.0
ENSG00000182333.14	Stomach	85110.0
ENSG00000182333.14	Stomach	5623.0
ENSG00000182333.14	Stomach	1102.0
ENSG00000182333.14	Stomach	7.271
ENSG00000182333.14	Stomach	68000.0
ENSG00000182333.14	Stomach	64740.0
ENSG00000182333.14	Stomach	82110.0
ENSG00000182333.14	Stomach	1826.0
ENSG00000182333.14	Stomach	61870.0
ENSG00000182333.14	Stomach	71950.0
ENSG00000182333.14	Stomach	12.01
ENSG00000182333.14	Stomach	81410.0
ENSG00000182333.14	Stomach	22580.0
ENSG00000182333.14	Stomach	68560.0
ENSG00000182333.14	Stomach	27420.0
ENSG00000182333.14	Stomach	168.6
ENSG00000182333.14	Stomach	65170.0
ENSG00000182333.14	Stomach	88560.0
ENSG00000182333.14	Stomach	12010.0
ENSG00000182333.14	Stomach	18540.0
ENSG00000182333.14	Stomach	15.7
ENSG00000182333.14	Stomach	58380.0
ENSG00000182333.14	Stomach	63.05
ENSG00000182333.14	Stomach	162100.0
ENSG00000182333.14	Stomach	19700.0
ENSG00000182333.14	Stomach	19670.0
ENSG00000182333.14	Stomach	1.172
ENSG00000182333.14	Stomach	3864.0
ENSG00000182333.14	Stomach	63.42
ENSG00000182333.14	Stomach	82240.0
ENSG00000182333.14	Stomach	4.743
ENSG00000182333.14	Stomach	38.27
ENSG00000182333.14	Stomach	64240.0
ENSG00000182333.14	Stomach	37380.0
ENSG00000182333.14	Stomach	15780.0
ENSG00000182333.14	Stomach	11.32
ENSG00000182333.14	Stomach	101200.0
ENSG00000182333.14	Stomach	45600.0
ENSG00000182333.14	Stomach	27560.0
ENSG00000182333.14	Stomach	17100.0
ENSG00000182333.14	Stomach	57360.0
ENSG00000182333.14	Stomach	66160.0
ENSG00000182333.14	Stomach	11380.0
ENSG00000182333.14	Stomach	20.81
ENSG00000182333.14	Stomach	40830.0
ENSG00000182333.14	Stomach	83960.0
ENSG00000182333.14	Stomach	24000.0
ENSG00000182333.14	Stomach	112800.0
ENSG00000182333.14	Stomach	37160.0
ENSG00000182333.14	Stomach	570.5
ENSG00000182333.14	Stomach	22380.0
ENSG00000182333.14	Stomach	23990.0
ENSG00000182333.14	Stomach	27950.0
ENSG00000182333.14	Stomach	24020.0
ENSG00000182333.14	Stomach	49730.0
ENSG00000182333.14	Stomach	57450.0
ENSG00000182333.14	Stomach	42640.0
ENSG00000182333.14	Stomach	48790.0
ENSG00000182333.14	Stomach	26960.0
ENSG00000182333.14	Stomach	63010.0
ENSG00000182333.14	Stomach	113.8
ENSG00000182333.14	Stomach	66480.0
ENSG00000182333.14	Stomach	23930.0
ENSG00000182333.14	Stomach	115700.0
ENSG00000182333.14	Stomach	4.589
ENSG00000182333.14	Stomach	31000.0
ENSG00000182333.14	Stomach	4.572
ENSG00000182333.14	Stomach	16.06
ENSG00000182333.14	Stomach	10870.0
ENSG00000182333.14	Stomach	643.4
ENSG00000182333.14	Stomach	78.07
ENSG00000182333.14	Stomach	15030.0
ENSG00000182333.14	Stomach	26160.0
ENSG00000182333.14	Stomach	16800.0
ENSG00000182333.14	Stomach	90680.0
ENSG00000182333.14	Stomach	25260.0
ENSG00000182333.14	Stomach	23920.0
ENSG00000182333.14	Stomach	24710.0
ENSG00000182333.14	Stomach	12.51
ENSG00000182333.14	Stomach	47670.0
ENSG00000182333.14	Stomach	40090.0
ENSG00000182333.14	Stomach	2.576
ENSG00000182333.14	Stomach	96290.0
ENSG00000182333.14	Stomach	51770.0
ENSG00000182333.14	Stomach	40840.0
ENSG00000182333.14	Stomach	25.72
ENSG00000182333.14	Stomach	41660.0
ENSG00000182333.14	Stomach	108600.0
ENSG00000182333.14	Stomach	19970.0
ENSG00000182333.14	Stomach	11710.0
ENSG00000182333.14	Stomach	8.282
ENSG00000182333.14	Stomach	73940.0
ENSG00000182333.14	Stomach	58520.0
ENSG00000182333.14	Stomach	0.0
ENSG00000182333.14	Stomach	7906.0
ENSG00000182333.14	Stomach	1506.0
ENSG00000182333.14	Stomach	1.17
ENSG00000182333.14	Stomach	32500.0
ENSG00000182333.14	Stomach	59530.0
ENSG00000182333.14	Stomach	21390.0
ENSG00000182333.14	Stomach	49490.0
ENSG00000182333.14	Stomach	60700.0
ENSG00000182333.14	Stomach	45570.0
ENSG00000182333.14	Stomach	0.5476
ENSG00000182333.14	Stomach	42410.0
ENSG00000182333.14	Stomach	612.6
ENSG00000182333.14	Stomach	53070.0
ENSG00000182333.14	Stomach	80790.0
ENSG00000182333.14	Stomach	92010.0
ENSG00000182333.14	Stomach	105400.0
ENSG00000182333.14	Stomach	22620.0
ENSG00000182333.14	Stomach	40070.0
ENSG00000182333.14	Stomach	95880.0
ENSG00000182333.14	Stomach	11920.0
ENSG00000182333.14	Stomach	8011.0
ENSG00000182333.14	Stomach	116200.0
ENSG00000182333.14	Stomach	32050.0
ENSG00000182333.14	Stomach	4.459
ENSG00000182333.14	Stomach	7.687
ENSG00000182333.14	Stomach	23110.0
ENSG00000182333.14	Stomach	1337.0
ENSG00000182333.14	Stomach	55820.0
ENSG00000182333.14	Stomach	71.92
ENSG00000182333.14	Stomach	12590.0
ENSG00000182333.14	Stomach	58860.0
ENSG00000182333.14	Stomach	92220.0
ENSG00000182333.14	Stomach	27170.0
ENSG00000182333.14	Stomach	17940.0
ENSG00000182333.14	Stomach	23.68
ENSG00000182333.14	Stomach	21890.0
ENSG00000182333.14	Stomach	236.6
ENSG00000182333.14	Stomach	14960.0
ENSG00000182333.14	Stomach	59510.0
ENSG00000182333.14	Stomach	31270.0
ENSG00000182333.14	Stomach	14.09
ENSG00000182333.14	Stomach	157.6
ENSG00000182333.14	Stomach	3.8
ENSG00000182333.14	Stomach	100.7
ENSG00000182333.14	Stomach	7033.0
ENSG00000182333.14	Stomach	86860.0
ENSG00000182333.14	Stomach	46050.0
ENSG00000182333.14	Stomach	11.72
ENSG00000182333.14	Stomach	18840.0
ENSG00000182333.14	Stomach	49350.0
ENSG00000182333.14	Stomach	4.438
ENSG00000182333.14	Stomach	70550.0
ENSG00000182333.14	Stomach	28.43
ENSG00000182333.14	Stomach	32610.0
ENSG00000182333.14	Stomach	96920.0
ENSG00000182333.14	Stomach	122300.0
ENSG00000182333.14	Stomach	60300.0
ENSG00000182333.14	Stomach	38080.0
ENSG00000182333.14	Stomach	172600.0
ENSG00000182333.14	Stomach	16.85
ENSG00000182333.14	Stomach	7.799
ENSG00000182333.14	Stomach	23.51
ENSG00000182333.14	Stomach	69090.0
ENSG00000182333.14	Stomach	30500.0
ENSG00000182333.14	Stomach	80680.0
ENSG00000182333.14	Stomach	59090.0
ENSG00000182333.14	Stomach	57420.0
ENSG00000182333.14	Stomach	74540.0
ENSG00000182333.14	Stomach	10.79
ENSG00000182333.14	Stomach	5059.0
ENSG00000182333.14	Stomach	97330.0
ENSG00000182333.14	Stomach	48770.0
ENSG00000182333.14	Stomach	29770.0
ENSG00000182333.14	Stomach	9.3
ENSG00000182333.14	Stomach	78.52
ENSG00000182333.14	Stomach	34560.0
ENSG00000182333.14	Stomach	57000.0
ENSG00000182333.14	Stomach	82.91
ENSG00000182333.14	Stomach	12560.0
ENSG00000182333.14	Stomach	74780.0
ENSG00000182333.14	Stomach	99710.0
ENSG00000182333.14	Stomach	59210.0
ENSG00000182333.14	Stomach	129500.0
ENSG00000182333.14	Stomach	50110.0
ENSG00000182333.14	Stomach	29660.0
ENSG00000182333.14	Stomach	97640.0
ENSG00000182333.14	Stomach	26580.0
ENSG00000182333.14	Stomach	7207.0
ENSG00000182333.14	Stomach	34980.0
ENSG00000182333.14	Stomach	26230.0
ENSG00000182333.14	Stomach	80860.0
ENSG00000182333.14	Stomach	164100.0
ENSG00000182333.14	Stomach	69290.0
ENSG00000182333.14	Stomach	93500.0
ENSG00000182333.14	Stomach	114800.0
ENSG00000182333.14	Stomach	28150.0
ENSG00000182333.14	Stomach	177700.0
ENSG00000182333.14	Stomach	30.3
ENSG00000182333.14	Stomach	36.15
ENSG00000182333.14	Stomach	18.02
ENSG00000182333.14	Stomach	86040.0
ENSG00000182333.14	Stomach	2323.0
ENSG00000182333.14	Stomach	0.0
ENSG00000182333.14	Stomach	2.222
ENSG00000182333.14	Stomach	21950.0
ENSG00000182333.14	Stomach	28810.0
ENSG00000182333.14	Stomach	42240.0
ENSG00000182333.14	Stomach	6.051
ENSG00000182333.14	Stomach	20380.0
ENSG00000182333.14	Stomach	19000.0
ENSG00000182333.14	Stomach	3.266
ENSG00000182333.14	Stomach	3.991
ENSG00000182333.14	Stomach	29900.0
ENSG00000182333.14	Stomach	59250.0
ENSG00000182333.14	Stomach	42610.0
ENSG00000182333.14	Stomach	53660.0
ENSG00000182333.14	Stomach	1405.0
ENSG00000182333.14	Stomach	67010.0
ENSG00000182333.14	Stomach	63320.0
ENSG00000182333.14	Stomach	21580.0
ENSG00000182333.14	Stomach	32.84
ENSG00000182333.14	Stomach	21.94
ENSG00000182333.14	Stomach	51500.0
ENSG00000182333.14	Stomach	66710.0
ENSG00000182333.14	Stomach	43930.0
ENSG00000182333.14	Stomach	5.384
ENSG00000182333.14	Stomach	49490.0
ENSG00000182333.14	Stomach	98.23
ENSG00000182333.14	Stomach	17260.0
ENSG00000182333.14	Stomach	90590.0
ENSG00000182333.14	Stomach	14010.0
ENSG00000182333.14	Stomach	94320.0
ENSG00000182333.14	Stomach	79560.0
ENSG00000182333.14	Stomach	60440.0
ENSG00000182333.14	Stomach	16640.0
ENSG00000182333.14	Stomach	2.647
ENSG00000182333.14	Stomach	37630.0
ENSG00000182333.14	Stomach	27.29
ENSG00000182333.14	Stomach	3730.0
ENSG00000182333.14	Stomach	31410.0
ENSG00000182333.14	Stomach	58880.0
ENSG00000182333.14	Stomach	81390.0
ENSG00000182333.14	Stomach	27500.0
ENSG00000182333.14	Stomach	58410.0
ENSG00000182333.14	Stomach	23020.0
ENSG00000182333.14	Stomach	111500.0
ENSG00000182333.14	Stomach	16620.0
ENSG00000182333.14	Stomach	62220.0
ENSG00000182333.14	Stomach	17.13
ENSG00000182333.14	Stomach	52370.0
ENSG00000182333.14	Stomach	22870.0
ENSG00000182333.14	Stomach	131900.0
ENSG00000182333.14	Stomach	7.045
ENSG00000182333.14	Stomach	21000.0
ENSG00000182333.14	Stomach	38630.0
ENSG00000182333.14	Stomach	10340.0
ENSG00000182333.14	Stomach	78430.0
ENSG00000182333.14	Stomach	0.9169
ENSG00000182333.14	Stomach	13750.0
ENSG00000182333.14	Stomach	34470.0
ENSG00000182333.14	Stomach	59540.0
ENSG00000182333.14	Stomach	50970.0
ENSG00000182333.14	Stomach	46600.0
ENSG00000182333.14	Stomach	70410.0
ENSG00000182333.14	Stomach	16010.0
ENSG00000182333.14	Stomach	39120.0
ENSG00000182333.14	Stomach	1.561
ENSG00000182333.14	Stomach	45380.0
ENSG00000182333.14	Stomach	79720.0
ENSG00000182333.14	Stomach	83740.0
ENSG00000182333.14	Stomach	45320.0
ENSG00000182333.14	Stomach	37440.0
ENSG00000182333.14	Stomach	71320.0
ENSG00000182333.14	Stomach	1.606
ENSG00000182333.14	Stomach	105800.0
ENSG00000182333.14	Stomach	65230.0
ENSG00000182333.14	Stomach	61290.0
ENSG00000182333.14	Stomach	100200.0
ENSG00000182333.14	Stomach	60500.0
ENSG00000182333.14	Stomach	14380.0
ENSG00000182333.14	Stomach	36330.0
ENSG00000182333.14	Stomach	53840.0
ENSG00000182333.14	Stomach	6.648
ENSG00000182333.14	Stomach	107700.0
ENSG00000182333.14	Stomach	52810.0
ENSG00000182333.14	Stomach	65610.0
ENSG00000182333.14	Stomach	6.934
ENSG00000182333.14	Stomach	10.38
ENSG00000182333.14	Stomach	94300.0
ENSG00000182333.14	Stomach	20380.0
ENSG00000182333.14	Stomach	73550.0
ENSG00000182333.14	Stomach	31050.0
ENSG00000182333.14	Stomach	76040.0
ENSG00000182333.14	Stomach	18030.0
ENSG00000182333.14	Stomach	28580.0
ENSG00000182333.14	Stomach	43110.0
ENSG00000182333.14	Stomach	285.4
ENSG00000182333.14	Stomach	4103.0
ENSG00000182333.14	Stomach	61980.0
ENSG00000182333.14	Stomach	41260.0
ENSG00000175535.6	Pancreas	13580.0
ENSG00000175535.6	Pancreas	58830.0
ENSG00000175535.6	Pancreas	23300.0
ENSG00000175535.6	Pancreas	10130.0
ENSG00000175535.6	Pancreas	32260.0
ENSG00000175535.6	Pancreas	40870.0
ENSG00000175535.6	Pancreas	22030.0
ENSG00000175535.6	Pancreas	110400.0
ENSG00000175535.6	Pancreas	55760.0
ENSG00000175535.6	Pancreas	12050.0
ENSG00000175535.6	Pancreas	86320.0
ENSG00000175535.6	Pancreas	94650.0
ENSG00000175535.6	Pancreas	28940.0
ENSG00000175535.6	Pancreas	6007.0
ENSG00000175535.6	Pancreas	26510.0
ENSG00000175535.6	Pancreas	20530.0
ENSG00000175535.6	Pancreas	25620.0
ENSG00000175535.6	Pancreas	48610.0
ENSG00000175535.6	Pancreas	81770.0
ENSG00000175535.6	Pancreas	110500.0
ENSG00000175535.6	Pancreas	56660.0
ENSG00000175535.6	Pancreas	17000.0
ENSG00000175535.6	Pancreas	24010.0
ENSG00000175535.6	Pancreas	10410.0
ENSG00000175535.6	Pancreas	51150.0
ENSG00000175535.6	Pancreas	34540.0
ENSG00000175535.6	Pancreas	17970.0
ENSG00000175535.6	Pancreas	8130.0
ENSG00000175535.6	Pancreas	1512.0
ENSG00000175535.6	Pancreas	86600.0
ENSG00000175535.6	Pancreas	14990.0
ENSG00000175535.6	Pancreas	35190.0
ENSG00000175535.6	Pancreas	5102.0
ENSG00000175535.6	Pancreas	6404.0
ENSG00000175535.6	Pancreas	18230.0
ENSG00000175535.6	Pancreas	10650.0
ENSG00000175535.6	Pancreas	117800.0
ENSG00000175535.6	Pancreas	22810.0
ENSG00000175535.6	Pancreas	30480.0
ENSG00000175535.6	Pancreas	1235.0
ENSG00000175535.6	Pancreas	35760.0
ENSG00000175535.6	Pancreas	41170.0
ENSG00000175535.6	Pancreas	31230.0
ENSG00000175535.6	Pancreas	29420.0
ENSG00000175535.6	Pancreas	70510.0
ENSG00000175535.6	Pancreas	99980.0
ENSG00000175535.6	Pancreas	48090.0
ENSG00000175535.6	Pancreas	9722.0
ENSG00000175535.6	Pancreas	10270.0
ENSG00000175535.6	Pancreas	7965.0
ENSG00000175535.6	Pancreas	11200.0
ENSG00000175535.6	Pancreas	332.8
ENSG00000175535.6	Pancreas	14550.0
ENSG00000175535.6	Pancreas	4330.0
ENSG00000175535.6	Pancreas	65310.0
ENSG00000175535.6	Pancreas	13730.0
ENSG00000175535.6	Pancreas	44440.0
ENSG00000175535.6	Pancreas	60780.0
ENSG00000175535.6	Pancreas	64530.0
ENSG00000175535.6	Pancreas	74830.0
ENSG00000175535.6	Pancreas	4066.0
ENSG00000175535.6	Pancreas	62800.0
ENSG00000175535.6	Pancreas	12310.0
ENSG00000175535.6	Pancreas	42650.0
ENSG00000175535.6	Pancreas	63320.0
ENSG00000175535.6	Pancreas	17240.0
ENSG00000175535.6	Pancreas	32250.0
ENSG00000175535.6	Pancreas	20860.0
ENSG00000175535.6	Pancreas	8075.0
ENSG00000175535.6	Pancreas	16370.0
ENSG00000175535.6	Pancreas	32920.0
ENSG00000175535.6	Pancreas	66170.0
ENSG00000175535.6	Pancreas	12040.0
ENSG00000175535.6	Pancreas	64790.0
ENSG00000175535.6	Pancreas	99390.0
ENSG00000175535.6	Pancreas	49000.0
ENSG00000175535.6	Pancreas	8138.0
ENSG00000175535.6	Pancreas	53680.0
ENSG00000175535.6	Pancreas	35510.0
ENSG00000175535.6	Pancreas	37080.0
ENSG00000175535.6	Pancreas	46480.0
ENSG00000175535.6	Pancreas	2466.0
ENSG00000175535.6	Pancreas	83300.0
ENSG00000175535.6	Pancreas	112000.0
ENSG00000175535.6	Pancreas	100500.0
ENSG00000175535.6	Pancreas	7025.0
ENSG00000175535.6	Pancreas	20520.0
ENSG00000175535.6	Pancreas	38070.0
ENSG00000175535.6	Pancreas	60800.0
ENSG00000175535.6	Pancreas	42950.0
ENSG00000175535.6	Pancreas	20770.0
ENSG00000175535.6	Pancreas	96870.0
ENSG00000175535.6	Pancreas	4137.0
ENSG00000175535.6	Pancreas	14100.0
ENSG00000175535.6	Pancreas	29680.0
ENSG00000175535.6	Pancreas	22590.0
ENSG00000175535.6	Pancreas	77150.0
ENSG00000175535.6	Pancreas	70380.0
ENSG00000175535.6	Pancreas	34680.0
ENSG00000175535.6	Pancreas	51910.0
ENSG00000175535.6	Pancreas	28560.0
ENSG00000175535.6	Pancreas	80450.0
ENSG00000175535.6	Pancreas	63370.0
ENSG00000175535.6	Pancreas	71440.0
ENSG00000175535.6	Pancreas	23910.0
ENSG00000175535.6	Pancreas	1408.0
ENSG00000175535.6	Pancreas	76320.0
ENSG00000175535.6	Pancreas	101400.0
ENSG00000175535.6	Pancreas	5664.0
ENSG00000175535.6	Pancreas	329.0
ENSG00000175535.6	Pancreas	69320.0
ENSG00000175535.6	Pancreas	82240.0
ENSG00000175535.6	Pancreas	2391.0
ENSG00000175535.6	Pancreas	54850.0
ENSG00000175535.6	Pancreas	26570.0
ENSG00000175535.6	Pancreas	30070.0
ENSG00000175535.6	Pancreas	29120.0
ENSG00000175535.6	Pancreas	18520.0
ENSG00000175535.6	Pancreas	51880.0
ENSG00000175535.6	Pancreas	7648.0
ENSG00000175535.6	Pancreas	50410.0
ENSG00000175535.6	Pancreas	57940.0
ENSG00000175535.6	Pancreas	95190.0
ENSG00000175535.6	Pancreas	76690.0
ENSG00000175535.6	Pancreas	29880.0
ENSG00000175535.6	Pancreas	8628.0
ENSG00000175535.6	Pancreas	33180.0
ENSG00000175535.6	Pancreas	62320.0
ENSG00000175535.6	Pancreas	20240.0
ENSG00000175535.6	Pancreas	3338.0
ENSG00000175535.6	Pancreas	69600.0
ENSG00000175535.6	Pancreas	48940.0
ENSG00000175535.6	Pancreas	23880.0
ENSG00000175535.6	Pancreas	32300.0
ENSG00000175535.6	Pancreas	72690.0
ENSG00000175535.6	Pancreas	36760.0
ENSG00000175535.6	Pancreas	58570.0
ENSG00000175535.6	Pancreas	36910.0
ENSG00000175535.6	Pancreas	25860.0
ENSG00000175535.6	Pancreas	35840.0
ENSG00000175535.6	Pancreas	27840.0
ENSG00000175535.6	Pancreas	32980.0
ENSG00000175535.6	Pancreas	33820.0
ENSG00000175535.6	Pancreas	16580.0
ENSG00000175535.6	Pancreas	8032.0
ENSG00000175535.6	Pancreas	41110.0
ENSG00000175535.6	Pancreas	7045.0
ENSG00000175535.6	Pancreas	87810.0
ENSG00000175535.6	Pancreas	15040.0
ENSG00000175535.6	Pancreas	16620.0
ENSG00000175535.6	Pancreas	21730.0
ENSG00000175535.6	Pancreas	5944.0
ENSG00000175535.6	Pancreas	5128.0
ENSG00000175535.6	Pancreas	52840.0
ENSG00000175535.6	Pancreas	87380.0
ENSG00000175535.6	Pancreas	94630.0
ENSG00000175535.6	Pancreas	38900.0
ENSG00000175535.6	Pancreas	16100.0
ENSG00000175535.6	Pancreas	2279.0
ENSG00000175535.6	Pancreas	16390.0
ENSG00000175535.6	Pancreas	5158.0
ENSG00000175535.6	Pancreas	14040.0
ENSG00000175535.6	Pancreas	712.2
ENSG00000175535.6	Pancreas	9699.0
ENSG00000175535.6	Pancreas	62370.0
ENSG00000175535.6	Pancreas	44580.0
ENSG00000175535.6	Pancreas	19210.0
ENSG00000175535.6	Pancreas	29980.0
ENSG00000175535.6	Pancreas	21160.0
ENSG00000175535.6	Pancreas	28850.0
ENSG00000175535.6	Pancreas	31790.0
ENSG00000175535.6	Pancreas	6731.0
ENSG00000175535.6	Pancreas	30250.0
ENSG00000175535.6	Pancreas	27800.0
ENSG00000175535.6	Pancreas	37440.0
ENSG00000175535.6	Pancreas	14610.0
ENSG00000175535.6	Pancreas	10240.0
ENSG00000175535.6	Pancreas	14280.0
ENSG00000175535.6	Pancreas	18900.0
ENSG00000175535.6	Pancreas	38130.0
ENSG00000175535.6	Pancreas	26800.0
ENSG00000175535.6	Pancreas	85810.0
ENSG00000175535.6	Pancreas	14240.0
ENSG00000175535.6	Pancreas	5873.0
ENSG00000175535.6	Pancreas	2821.0
ENSG00000175535.6	Pancreas	11530.0
ENSG00000175535.6	Pancreas	98790.0
ENSG00000175535.6	Pancreas	64960.0
ENSG00000175535.6	Pancreas	31720.0
ENSG00000175535.6	Pancreas	58860.0
ENSG00000175535.6	Pancreas	10800.0
ENSG00000175535.6	Pancreas	71610.0
ENSG00000175535.6	Pancreas	2677.0
ENSG00000175535.6	Pancreas	61280.0
ENSG00000175535.6	Pancreas	20310.0
ENSG00000175535.6	Pancreas	52500.0
ENSG00000175535.6	Pancreas	77690.0
ENSG00000175535.6	Pancreas	7366.0
ENSG00000175535.6	Pancreas	44950.0
ENSG00000175535.6	Pancreas	12520.0
ENSG00000175535.6	Pancreas	45980.0
ENSG00000175535.6	Pancreas	10880.0
ENSG00000175535.6	Pancreas	76980.0
ENSG00000175535.6	Pancreas	2620.0
ENSG00000175535.6	Pancreas	4679.0
ENSG00000175535.6	Pancreas	13300.0
ENSG00000175535.6	Pancreas	57030.0
ENSG00000175535.6	Pancreas	21600.0
ENSG00000175535.6	Pancreas	29910.0
ENSG00000175535.6	Pancreas	105500.0
ENSG00000175535.6	Pancreas	10550.0
ENSG00000175535.6	Pancreas	31440.0
ENSG00000175535.6	Pancreas	65340.0
ENSG00000175535.6	Pancreas	49250.0
ENSG00000175535.6	Pancreas	5618.0
ENSG00000175535.6	Pancreas	36900.0
ENSG00000175535.6	Pancreas	12680.0
ENSG00000175535.6	Pancreas	38880.0
ENSG00000175535.6	Pancreas	70520.0
ENSG00000175535.6	Pancreas	8169.0
ENSG00000175535.6	Pancreas	15890.0
ENSG00000175535.6	Pancreas	93560.0
ENSG00000175535.6	Pancreas	31340.0
ENSG00000175535.6	Pancreas	10730.0
ENSG00000175535.6	Pancreas	3713.0
ENSG00000175535.6	Pancreas	35350.0
ENSG00000175535.6	Pancreas	82330.0
ENSG00000175535.6	Pancreas	25210.0
ENSG00000175535.6	Pancreas	53870.0
ENSG00000175535.6	Pancreas	27590.0
ENSG00000175535.6	Pancreas	55490.0
ENSG00000175535.6	Pancreas	66920.0
ENSG00000175535.6	Pancreas	42070.0
ENSG00000175535.6	Pancreas	56940.0
ENSG00000175535.6	Pancreas	8174.0
ENSG00000175535.6	Pancreas	64160.0
ENSG00000175535.6	Pancreas	50470.0
ENSG00000175535.6	Pancreas	5621.0
ENSG00000175535.6	Pancreas	29820.0
ENSG00000175535.6	Pancreas	46560.0
ENSG00000175535.6	Pancreas	15230.0
ENSG00000175535.6	Pancreas	39520.0
ENSG00000175535.6	Pancreas	15340.0
ENSG00000175535.6	Pancreas	21820.0
ENSG00000175535.6	Pancreas	50350.0
ENSG00000175535.6	Pancreas	41650.0
ENSG00000175535.6	Pancreas	12480.0
ENSG00000175535.6	Pancreas	47390.0
ENSG00000175535.6	Pancreas	39540.0
ENSG00000175535.6	Pancreas	32100.0
ENSG00000175535.6	Pancreas	6122.0
ENSG00000175535.6	Pancreas	6745.0
ENSG00000175535.6	Pancreas	19160.0
ENSG00000175535.6	Pancreas	48010.0
ENSG00000175535.6	Pancreas	21180.0
ENSG00000175535.6	Pancreas	16290.0
ENSG00000175535.6	Pancreas	34640.0
ENSG00000175535.6	Pancreas	58540.0
ENSG00000175535.6	Pancreas	74300.0
ENSG00000175535.6	Pancreas	6375.0
ENSG00000175535.6	Pancreas	733.9
ENSG00000175535.6	Pancreas	12430.0
ENSG00000175535.6	Pancreas	714.9
ENSG00000175535.6	Pancreas	44520.0
ENSG00000175535.6	Pancreas	13810.0
ENSG00000175535.6	Pancreas	13650.0
ENSG00000175535.6	Pancreas	24500.0
ENSG00000175535.6	Pancreas	243.3
ENSG00000175535.6	Pancreas	56230.0
ENSG00000175535.6	Pancreas	49340.0
ENSG00000175535.6	Pancreas	42700.0
ENSG00000175535.6	Pancreas	388.5
ENSG00000175535.6	Pancreas	37650.0
ENSG00000175535.6	Pancreas	98480.0
ENSG00000175535.6	Pancreas	20420.0
ENSG00000175535.6	Pancreas	66910.0
ENSG00000175535.6	Pancreas	25720.0
ENSG00000175535.6	Pancreas	41060.0
ENSG00000175535.6	Pancreas	12820.0
ENSG00000175535.6	Pancreas	33370.0
ENSG00000175535.6	Pancreas	36670.0
ENSG00000175535.6	Pancreas	34260.0
ENSG00000175535.6	Pancreas	16990.0
ENSG00000175535.6	Pancreas	84750.0
ENSG00000175535.6	Pancreas	56500.0
ENSG00000175535.6	Pancreas	18130.0
ENSG00000175535.6	Pancreas	29400.0
ENSG00000175535.6	Pancreas	20840.0
ENSG00000175535.6	Pancreas	22130.0
ENSG00000175535.6	Pancreas	8586.0
ENSG00000175535.6	Pancreas	49200.0
ENSG00000175535.6	Pancreas	7389.0
ENSG00000175535.6	Pancreas	69710.0
ENSG00000175535.6	Pancreas	17330.0
ENSG00000175535.6	Pancreas	7918.0
ENSG00000175535.6	Pancreas	7380.0
ENSG00000175535.6	Pancreas	59220.0
ENSG00000175535.6	Pancreas	60570.0
ENSG00000175535.6	Pancreas	62260.0
ENSG00000175535.6	Pancreas	59200.0
ENSG00000175535.6	Pancreas	65060.0
ENSG00000175535.6	Pancreas	51290.0
ENSG00000175535.6	Pancreas	40370.0
ENSG00000175535.6	Pancreas	89710.0
ENSG00000175535.6	Pancreas	15580.0
ENSG00000175535.6	Pancreas	28600.0
ENSG00000175535.6	Pancreas	47480.0
ENSG00000175535.6	Pancreas	85900.0
ENSG00000175535.6	Pancreas	51120.0
ENSG00000175535.6	Pancreas	22900.0
ENSG00000175535.6	Pancreas	39910.0
ENSG00000175535.6	Pancreas	54890.0
ENSG00000175535.6	Pancreas	44770.0
ENSG00000175535.6	Pancreas	15320.0
ENSG00000175535.6	Pancreas	67390.0
ENSG00000175535.6	Pancreas	25820.0
ENSG00000175535.6	Pancreas	83850.0
ENSG00000175535.6	Pancreas	43090.0
ENSG00000175535.6	Pancreas	7212.0
ENSG00000175535.6	Pancreas	33330.0
ENSG00000175535.6	Pancreas	33590.0
ENSG00000175535.6	Pancreas	41640.0
ENSG00000175535.6	Pancreas	45890.0
ENSG00000175535.6	Pancreas	10830.0
ENSG00000175535.6	Pancreas	8125.0
ENSG00000175535.6	Pancreas	34240.0
ENSG00000175535.6	Pancreas	31300.0
ENSG00000175535.6	Pancreas	7544.0
ENSG00000187021.14	Pancreas	3130.0
ENSG00000187021.14	Pancreas	2197.0
ENSG00000187021.14	Pancreas	2841.0
ENSG00000187021.14	Pancreas	2541.0
ENSG00000187021.14	Pancreas	1563.0
ENSG00000187021.14	Pancreas	2714.0
ENSG00000187021.14	Pancreas	1492.0
ENSG00000187021.14	Pancreas	1580.0
ENSG00000187021.14	Pancreas	1196.0
ENSG00000187021.14	Pancreas	4417.0
ENSG00000187021.14	Pancreas	2587.0
ENSG00000187021.14	Pancreas	1599.0
ENSG00000187021.14	Pancreas	4118.0
ENSG00000187021.14	Pancreas	2431.0
ENSG00000187021.14	Pancreas	2565.0
ENSG00000187021.14	Pancreas	2266.0
ENSG00000187021.14	Pancreas	4119.0
ENSG00000187021.14	Pancreas	3513.0
ENSG00000187021.14	Pancreas	1202.0
ENSG00000187021.14	Pancreas	1949.0
ENSG00000187021.14	Pancreas	1967.0
ENSG00000187021.14	Pancreas	2646.0
ENSG00000187021.14	Pancreas	3465.0
ENSG00000187021.14	Pancreas	2558.0
ENSG00000187021.14	Pancreas	4245.0
